,0
375,-223.2507931981758
376,-151.29096378245376
377,-100.29756137938591
378,-197.19415090271045
379,-286.18126725656407
380,-188.38820111692098
381,-160.98136556585493
382,-478.3635758340193
383,-76.6920817039874
384,-235.8298326286818
385,-232.291657163896
386,-144.28077015894016
387,-132.92182465464617
388,-112.78433003673875
389,-211.32278272996368
390,-308.39961729656693
391,-291.32520794889956
392,-191.47965666156517
393,-207.00363064058456
394,-239.82909121375695
395,-207.78606498582045
396,-85.97491459084696
397,-281.13633225360155
398,-234.75370702742418
399,-466.03377585476335
400,-182.62417914081598
401,-224.40363979815467
402,-340.61627203324633
403,-125.2917446120637
404,-177.48013793547534
405,-99.44333089355418
406,-101.07851719981376
407,-221.40338354449727
408,-240.35674034024495
409,-205.97395920775466
410,-504.05193445430456
411,-302.1931484192284
412,-196.9875205111381
413,-131.87692813923417
414,-39.078347393496216
415,-172.38668418736557
416,-96.71627741658556
417,-35.4151487703262
418,-161.67922219273675
419,-185.32261804489224
420,-227.75559082245184
421,-130.7564761034714
422,-185.70299151438633
423,-123.32510630207487
424,-169.88438881896593
425,-105.18365209890644
426,-237.61809611132583
427,-53.14961903863404
428,-171.75231993862616
429,-183.76037085938498
430,-79.59226896425976
431,-131.61585855757326
432,-249.38498817072403
433,-760.3463111249637
434,-282.60275094257014
435,-258.8111314839623
436,-235.48681606547126
437,-265.10105823665225
438,-95.27401021906192
439,-196.52519369863847
440,-504.1050952397837
441,-348.0876480989918
442,-229.97752702908363
443,-199.64315345135577
444,-160.53351877585004
445,-82.5998118007519
446,-122.36766229090864
447,-209.2398967715666
448,-85.81563963955644
449,-203.49024932533763
450,-155.18717493537025
451,-258.0580414743373
452,-98.61089048549374
453,-180.89194569113263
454,-218.6982305515835
455,-145.4135599627694
456,-43.33041300445147
457,-213.35038239602102
458,-153.16494671776883
459,-116.10341691852364
460,-83.12461359927136
461,-704.015188176414
462,-682.1835434619081
463,-172.79338646627195
464,-134.2451479512065
465,-195.8773070565619
466,-222.30639610636257
467,-447.03072250382024
468,-254.25113235708037
469,-165.7853048449502
470,-172.1794477157399
471,-96.74120529113664
472,-223.7249322531805
473,-213.0261367653121
474,-96.13717562068204
475,-64.22323968868443
476,-526.6831045742771
477,-177.48825843940514
478,-119.66969085430833
479,-545.923248896162
480,-296.5590789872948
481,-75.23659435178229
482,-359.63679327593627
483,-134.23255677660353
484,-232.88840553543344
485,-166.12553522968773
486,-136.12765386324082
487,-124.55132930641454
488,-546.5632027142113
489,-143.51355612099093
490,-125.73956781381119
491,-193.51084230736262
492,-571.5427203680915
493,-186.85780217977245
494,-229.64167939941592
495,-165.00229192087536
496,-121.75463651555728
497,-177.31068189901737
498,-126.8644029625526
499,-196.17950437428897
